idProducto,idVendedor,fecha,idSucursal,descuento
52,45,25/11/2021,14,20
39,76,24/05/2021,27,23
4,50,31/03/2022,4,11
39,96,09/09/2022,10,3
39,60,01/01/2022,10,10
52,93,14/05/2022,22,50
59,80,02/12/2022,12,9
52,73,26/09/2022,28,26
52,26,10/10/2021,5,9
90,41,12/03/2021,15,0
75,8,07/01/2022,17,14
52,31,24/03/2022,7,0
39,80,14/09/2022,6,85
90,73,12/02/2022,23,50
75,26,19/09/2021,13,98
75,3,13/07/2021,8,0
52,46,07/06/2021,28,18
39,81,22/10/2022,6,0
4,12,06/04/2021,9,6
90,92,16/11/2022,12,0
52,59,21/05/2021,22,0
39,33,10/06/2022,21,28
90,45,15/04/2022,3,16
39,69,21/08/2022,8,50
4,48,28/07/2022,27,0
39,76,22/12/2022,4,16
4,81,07/02/2022,9,0
52,89,27/06/2021,25,62
90,67,07/11/2022,25,18
90,49,04/09/2022,11,50
39,23,01/11/2022,15,97
75,16,15/09/2021,11,0
90,63,31/07/2022,1,50
39,93,01/09/2021,3,24
90,8,01/07/2021,11,16
90,81,06/11/2022,10,50
59,58,12/01/2021,25,13
75,23,11/11/2021,27,10
59,34,20/12/2021,7,17
90,99,05/03/2021,18,0
75,78,01/09/2021,6,0
52,53,11/10/2021,22,14
39,23,02/02/2021,10,12
39,69,02/11/2021,2,50
4,86,28/05/2021,9,29
39,34,06/05/2022,4,50
39,9,20/01/2021,18,11
59,25,30/11/2022,28,0
75,85,25/03/2022,27,11
75,96,02/08/2022,7,0
4,74,25/10/2022,4,0
4,78,17/05/2022,15,0
75,34,30/04/2021,27,0
59,58,02/10/2022,9,18
39,9,27/10/2021,26,0
90,67,17/10/2021,10,50
52,8,24/11/2021,22,83
59,67,24/04/2021,3,5
59,8,02/05/2021,26,84
52,64,19/06/2022,14,0
4,56,28/08/2022,24,0
52,95,29/12/2021,4,0
59,61,13/01/2022,8,66
39,100,15/12/2022,29,28
52,4,01/05/2021,25,50
4,64,01/02/2021,10,24
59,76,23/08/2021,19,0
90,8,14/08/2022,19,19
39,46,19/04/2021,15,82
39,84,12/11/2021,27,0
59,72,16/11/2022,4,50
75,91,25/11/2022,22,0
90,98,28/10/2021,7,0
52,6,29/03/2022,12,0
39,24,13/09/2022,6,0
90,44,31/08/2021,23,28
52,11,02/08/2021,24,22
59,71,30/10/2021,6,0
4,5,05/10/2022,11,0
90,82,20/01/2022,7,30
75,47,26/05/2021,8,24
4,23,16/04/2021,6,28
4,5,26/09/2022,9,0
39,87,10/05/2022,14,57
4,59,20/03/2022,24,17
4,15,07/06/2022,22,22
75,25,31/05/2022,4,96
59,91,27/07/2022,15,94
59,18,26/03/2022,14,23
4,37,04/02/2021,7,50
4,39,02/02/2021,21,50
59,43,18/11/2021,6,2
39,35,15/11/2021,9,74
52,74,28/03/2021,15,86
90,18,07/07/2021,8,27
90,92,16/08/2021,6,0
75,14,10/01/2022,21,0
75,65,30/03/2022,2,0
52,78,21/06/2022,7,0
90,93,16/11/2022,25,19
52,59,05/09/2022,29,0
75,13,26/05/2022,1,50
52,25,29/06/2021,12,23
4,26,07/02/2022,6,92
52,36,23/11/2022,6,16
39,36,14/08/2022,23,0
39,78,05/09/2022,13,0
52,15,22/07/2022,9,72
4,25,26/04/2022,6,0
90,99,12/08/2022,6,0
4,63,21/10/2021,3,0
52,64,15/05/2022,3,0
4,93,28/09/2021,23,0
59,69,04/01/2021,12,50
39,14,14/07/2021,13,0
52,87,26/05/2021,13,26
39,92,06/10/2022,4,0
4,31,25/01/2021,15,10
52,15,31/10/2021,16,50
59,40,06/10/2021,9,50
4,60,09/11/2022,10,63
52,89,08/09/2022,13,0
39,55,28/03/2022,3,0
59,99,18/07/2021,13,15
90,34,27/08/2022,27,0
4,85,07/12/2022,13,28
90,59,28/08/2022,7,22
52,27,12/10/2021,5,87
90,59,22/06/2022,20,0
39,23,04/06/2021,5,0
39,43,23/08/2021,11,50
75,29,08/03/2022,7,9
52,55,09/05/2022,18,50
75,25,06/05/2021,30,51
59,1,28/08/2022,1,0
4,29,09/07/2021,5,5
90,62,21/08/2021,10,15
59,95,15/05/2021,10,50
39,51,24/03/2021,9,50
90,99,12/04/2022,3,55
75,15,10/08/2021,11,0
90,85,02/08/2021,22,0
75,73,15/04/2021,22,76
90,43,10/08/2021,27,22
75,45,22/07/2022,25,0
4,55,29/05/2022,25,0
4,65,13/07/2022,27,23
75,71,01/12/2022,21,0
52,30,11/08/2022,5,0
90,64,19/03/2021,12,15
59,38,11/06/2021,21,2
39,75,09/12/2022,24,0
52,29,01/04/2022,13,17
39,18,16/09/2021,2,50
75,71,16/09/2021,3,50
59,94,15/06/2021,18,30
75,65,27/06/2021,13,9
90,95,01/04/2021,26,65
90,26,13/05/2022,10,9
52,88,09/12/2022,25,0
75,76,16/04/2022,5,50
4,99,22/05/2022,4,1
90,14,13/11/2022,13,0
52,64,14/07/2022,21,50
90,55,17/06/2021,2,50
4,30,07/04/2022,19,15
4,48,10/01/2021,19,12
52,46,01/08/2022,22,0
39,71,01/07/2021,30,0
4,76,30/10/2022,22,2
75,25,21/09/2021,9,0
52,79,19/08/2022,11,0
52,26,06/07/2022,3,28
75,93,10/09/2021,6,50
39,9,07/01/2022,9,95
39,85,18/12/2021,7,50
39,79,04/04/2022,13,27
4,15,12/01/2021,4,12
75,84,21/04/2022,7,0
75,100,28/06/2022,10,12
59,61,28/09/2021,21,19
75,24,25/09/2021,12,25
39,68,19/01/2022,18,50
39,89,15/01/2021,25,0
59,12,13/11/2022,25,28
90,71,09/03/2021,30,58
4,9,01/11/2022,22,4
4,60,13/06/2021,9,7
90,61,30/08/2021,19,0
4,28,09/09/2022,3,7
52,51,19/05/2021,8,50
4,80,20/01/2021,9,12
4,23,17/02/2022,11,6
75,30,11/05/2021,14,96
90,89,19/04/2021,13,14
4,54,24/09/2021,14,0
4,57,27/02/2021,9,24
75,90,21/05/2021,11,0
90,35,23/12/2021,8,0
75,41,13/05/2022,25,0
39,14,03/08/2022,6,23
90,37,11/06/2022,7,9
4,22,08/07/2021,2,27
52,18,27/12/2021,5,71
52,47,22/03/2021,20,16
52,34,16/09/2021,4,8
4,33,18/02/2021,10,0
59,33,31/01/2022,5,50
4,72,16/12/2022,8,78
90,29,28/04/2022,27,50
4,5,14/02/2022,29,50
52,53,10/11/2021,4,22
90,45,04/09/2021,6,27
90,38,21/11/2021,30,19
39,29,04/10/2022,2,0
90,23,19/10/2022,30,16
75,67,08/11/2022,3,25
4,5,26/11/2021,15,0
52,52,08/01/2021,6,0
59,59,26/01/2021,30,16
59,67,10/01/2022,25,50
52,37,18/08/2021,26,97
52,99,05/07/2021,15,50
90,46,03/07/2022,8,0
90,8,11/02/2021,22,50
90,45,16/09/2022,4,28
59,71,20/07/2021,7,77
90,56,06/07/2022,8,0
75,51,24/10/2021,6,6
39,76,17/10/2022,25,30
90,57,29/04/2022,4,23
52,4,24/03/2022,9,0
59,37,12/08/2022,9,0
4,29,17/10/2022,22,7
4,85,24/12/2022,1,50
39,3,15/05/2022,16,50
4,38,13/04/2021,1,0
59,24,03/02/2021,14,50
4,9,09/10/2022,1,10
59,62,26/03/2022,3,0
4,95,22/10/2021,4,50
52,60,28/02/2022,30,0
4,80,04/12/2022,25,17
39,35,16/03/2021,25,14
75,55,08/08/2022,4,4
75,91,02/03/2022,2,50
59,18,07/04/2022,5,7
52,59,14/10/2022,9,50
52,50,26/05/2022,2,0
4,70,04/09/2022,30,0
90,21,01/12/2022,11,0
75,5,23/10/2022,15,13
39,9,25/08/2022,1,29
4,43,24/02/2022,19,0
90,32,20/01/2022,4,3
75,61,31/03/2021,30,95
39,54,15/05/2022,9,20
75,58,14/03/2022,11,1
52,9,23/08/2022,2,0
59,37,09/08/2022,9,22
4,56,22/01/2022,4,0
59,73,01/07/2022,27,0
90,86,03/08/2022,3,0
4,66,25/10/2022,7,0
39,97,18/04/2021,4,5
4,66,27/03/2022,4,0
39,71,18/07/2021,3,5
39,32,18/09/2021,10,0
39,32,10/05/2021,9,6
52,9,24/02/2022,5,16
39,20,15/10/2022,12,22
4,69,29/12/2021,9,17
59,29,29/07/2022,22,12
75,62,08/12/2022,9,24
59,55,28/08/2021,26,77
75,88,22/10/2022,29,28
4,28,27/08/2022,22,0
90,38,12/09/2022,4,0
75,14,28/04/2022,13,30
4,15,09/08/2022,19,76
59,76,16/03/2022,4,7
52,77,05/11/2021,10,50
52,32,01/05/2022,15,50
39,89,21/11/2022,29,0
75,8,23/11/2022,4,50
75,45,29/03/2022,6,50
90,74,08/07/2022,25,0
90,66,22/02/2021,8,0
59,33,15/04/2022,29,0
52,97,01/09/2022,22,0
52,86,25/04/2021,7,12
59,34,22/01/2021,5,62
52,49,16/12/2021,1,19
59,74,05/07/2022,12,0
59,20,07/11/2022,7,8
75,63,09/04/2022,19,1
59,42,20/03/2021,7,50
90,90,10/04/2021,1,50
4,88,22/05/2022,30,50
4,77,27/03/2021,27,28
4,1,23/09/2021,27,23
75,22,01/04/2022,18,50
4,91,15/04/2021,6,57
90,43,08/02/2021,8,0
90,84,17/08/2022,3,6
39,17,25/03/2021,28,14
4,95,21/11/2022,15,50
59,10,21/03/2021,3,0
59,78,04/09/2022,3,12
4,24,26/12/2022,9,4
52,26,28/02/2022,2,0
59,47,09/03/2022,4,4
59,91,07/11/2022,28,21
39,63,02/09/2021,30,0
75,96,02/05/2021,29,0
75,47,04/10/2022,28,60
59,73,10/01/2022,6,11
52,6,18/05/2021,2,0
59,24,17/01/2021,12,80
90,8,17/04/2022,15,3
4,52,19/10/2021,27,7
59,23,30/06/2021,9,30
59,76,25/05/2022,8,50
59,90,20/02/2022,11,0
59,46,24/04/2021,8,21
39,73,06/10/2022,8,9
59,50,12/12/2022,3,50
59,80,04/11/2022,25,0
90,78,25/04/2022,6,9
52,77,11/08/2021,29,0
90,33,06/05/2022,6,77
90,52,03/11/2021,11,14
59,92,22/03/2022,12,28
75,61,29/09/2022,23,50
52,33,25/07/2021,12,0
4,100,16/06/2021,15,91
39,43,17/09/2022,12,25
75,27,13/05/2022,27,24
4,100,17/04/2022,18,18
90,72,04/12/2022,28,10
52,54,12/11/2022,4,0
4,75,08/03/2022,29,13
52,83,16/03/2022,30,9
59,88,14/01/2021,29,14
4,22,10/09/2022,8,0
59,49,27/01/2021,14,0
90,31,29/05/2021,12,9
4,80,02/06/2022,24,79
75,49,04/02/2021,25,0
4,5,26/04/2021,30,17
90,23,05/02/2021,8,50
4,40,09/07/2022,14,50
39,28,22/07/2022,13,1
52,80,24/08/2022,8,19
39,62,06/04/2022,22,50
52,13,17/11/2021,15,18
75,91,13/02/2021,4,0
39,58,02/12/2021,8,3
75,63,12/02/2021,1,19
39,11,07/09/2022,10,0
90,14,07/09/2021,6,50
75,45,17/07/2021,15,50
52,24,22/12/2021,24,0
39,31,09/07/2022,3,53
39,35,27/06/2021,17,0
39,31,08/05/2021,11,28
39,43,03/07/2022,1,0
59,46,22/02/2022,6,29
52,96,05/08/2021,24,21
75,61,29/01/2022,14,4
59,87,18/12/2022,23,7
4,28,06/10/2022,4,27
39,22,12/12/2022,28,27
75,77,29/01/2022,1,0
59,23,11/02/2022,10,0
75,16,14/05/2022,8,24
75,93,29/03/2022,13,10
90,11,05/06/2022,11,50
4,64,14/03/2022,23,10
75,23,17/07/2022,5,29
90,35,17/08/2022,9,0
39,10,16/12/2021,15,29
52,56,23/09/2022,24,50
90,24,13/06/2021,12,24
39,68,29/01/2022,9,11
59,91,14/07/2022,3,5
52,79,22/12/2022,28,7
39,64,10/05/2021,21,0
52,41,15/04/2021,28,71
52,64,01/12/2022,2,50
39,99,30/11/2022,7,0
39,68,07/09/2022,7,0
4,4,01/08/2022,23,50
75,83,10/06/2022,30,50
4,75,15/05/2022,11,7
4,44,16/06/2021,10,0
52,39,28/06/2022,9,0
4,86,26/09/2021,4,19
52,11,11/02/2022,15,30
4,9,11/03/2021,8,0
90,18,03/07/2021,26,6
90,43,18/06/2021,3,7
90,63,17/10/2021,22,0
75,61,04/06/2021,12,0
39,75,10/02/2022,4,50
52,19,14/07/2022,6,0
4,34,20/01/2021,30,50
59,31,23/07/2021,5,20
90,49,06/10/2021,5,13
4,39,03/02/2022,15,50
90,33,04/01/2021,30,76
4,39,01/11/2021,29,0
4,27,25/12/2021,14,23
59,48,04/12/2022,25,0
59,80,12/07/2021,3,0
90,2,10/12/2021,11,10
90,41,28/03/2021,24,19
39,19,29/05/2021,3,0
52,50,28/02/2022,3,13
75,78,19/08/2022,2,12
4,90,07/02/2021,1,11
59,71,11/01/2021,14,22
90,77,28/01/2021,4,13
39,92,18/04/2021,25,0
52,54,12/10/2021,24,0
59,89,20/08/2021,5,30
75,15,05/08/2021,10,0
59,65,04/10/2021,30,3
75,93,28/10/2021,4,16
52,22,09/04/2021,23,30
52,27,07/06/2021,12,30
4,8,06/04/2022,19,0
90,38,02/08/2022,15,0
90,57,21/01/2022,5,50
90,51,02/04/2022,6,27
4,58,16/06/2022,8,13
39,28,21/08/2021,1,0
52,84,20/07/2022,5,75
59,2,30/01/2022,25,30
39,53,01/10/2021,7,65
4,39,20/12/2021,29,50
39,86,08/04/2022,18,0
75,24,06/09/2021,22,4
75,35,13/09/2021,24,29
75,56,02/05/2022,22,0
59,20,19/01/2022,29,58
52,15,13/01/2021,10,25
39,60,19/12/2022,19,50
4,40,07/10/2021,6,65
52,86,04/05/2022,1,2
52,89,24/05/2021,26,0
39,49,02/07/2022,24,50
75,7,31/10/2022,27,4
4,61,12/02/2021,8,0
52,16,06/06/2021,7,21
4,99,20/07/2021,26,25
59,72,02/01/2021,6,0
4,89,07/05/2021,15,74
90,61,21/06/2022,22,0
59,48,03/08/2021,15,94
90,95,01/04/2021,27,0
4,79,28/05/2021,3,0
52,71,01/09/2021,5,0
90,92,02/07/2021,4,18
90,51,31/05/2021,22,0
39,85,29/10/2021,8,0
39,79,12/02/2021,27,23
52,18,08/04/2022,18,0
90,34,21/12/2021,7,70
75,37,30/04/2021,24,2
4,53,07/05/2021,2,0
39,74,19/07/2021,2,0
52,40,21/09/2021,30,0
4,71,07/07/2022,15,25
75,21,03/12/2021,30,0
75,96,28/05/2022,11,0
59,87,30/03/2021,4,0
39,54,18/08/2021,26,86
75,81,09/03/2022,11,0
39,1,17/03/2022,21,27
75,25,21/03/2022,9,50
59,28,24/08/2022,16,50
90,25,03/07/2021,29,61
4,59,16/02/2021,10,20
75,38,19/05/2022,11,0
4,49,18/01/2021,7,29
75,50,31/10/2021,26,0
39,100,24/12/2021,26,0
59,7,20/11/2021,27,27
52,60,23/07/2022,15,0
52,90,29/06/2022,21,29
4,68,05/06/2021,14,25
75,63,11/12/2021,22,0
39,6,12/12/2022,4,25
75,98,05/04/2021,1,18
4,100,13/05/2022,2,3
75,38,24/05/2021,2,16
59,50,19/11/2022,25,0
59,78,10/08/2021,8,28
39,68,28/10/2022,8,0
90,71,12/12/2021,3,4
75,96,11/04/2022,7,15
90,51,15/04/2021,8,0
75,57,23/05/2022,8,50
4,37,24/11/2021,15,27
4,72,18/03/2021,29,0
90,42,29/01/2022,6,9
39,20,04/02/2022,18,0
39,22,13/10/2021,5,6
39,8,09/02/2021,9,62
4,66,15/11/2021,25,27
90,98,05/08/2022,7,0
59,74,11/02/2022,8,85
59,35,09/02/2021,22,23
52,11,11/03/2021,6,29
4,21,27/07/2021,29,9
59,78,31/01/2021,10,8
52,43,05/08/2022,6,16
90,69,03/08/2021,10,50
90,27,04/10/2021,10,27
39,33,05/05/2021,1,0
39,21,12/11/2021,5,27
75,14,30/10/2021,18,12
39,88,04/08/2021,10,100
90,95,18/10/2021,29,0
90,85,10/06/2022,8,0
59,79,23/01/2021,13,50
52,11,13/02/2022,27,26
39,48,14/04/2021,20,50
4,82,25/07/2021,25,22
59,41,17/06/2021,5,4
52,59,11/04/2022,1,0
52,7,02/11/2022,7,0
75,28,17/04/2022,30,0
59,36,15/04/2022,24,0
90,86,02/10/2022,24,0
52,74,25/07/2021,15,2
75,36,16/06/2022,8,50
39,42,19/07/2021,13,1
52,52,10/06/2021,28,54
4,35,25/11/2021,2,6
90,79,22/11/2021,4,50
52,34,08/02/2021,11,0
59,9,16/03/2022,18,30
52,73,02/09/2022,17,22
59,99,29/09/2022,10,0
39,57,13/02/2021,28,50
39,12,08/03/2022,1,0
4,59,05/08/2022,15,10
75,49,03/03/2022,11,0
90,5,15/02/2022,30,98
90,45,05/02/2022,13,1
52,76,24/11/2021,4,1
59,53,23/02/2021,12,50
75,75,14/09/2022,25,29
90,47,10/08/2022,27,53
4,94,03/11/2021,26,50
4,89,12/08/2021,28,4
52,13,05/10/2021,12,0
39,31,22/10/2022,13,23
90,2,12/01/2021,6,50
75,48,25/09/2021,27,50
59,54,01/05/2022,8,0
75,37,03/04/2022,15,28
90,96,12/01/2022,2,99
59,57,15/02/2021,30,28
39,6,19/03/2022,30,50
75,44,25/01/2021,30,0
90,69,24/09/2022,15,20
90,5,24/03/2022,26,0
4,82,02/07/2021,15,0
52,82,27/03/2021,16,9
59,38,10/12/2022,29,29
39,9,30/05/2021,13,0
59,46,10/02/2022,23,50
52,78,16/11/2021,9,8
39,17,13/11/2021,14,64
39,51,30/10/2022,2,30
90,71,17/07/2022,26,0
90,86,24/06/2021,22,50
75,48,03/04/2021,7,25
59,74,15/07/2022,1,50
52,57,05/11/2022,7,17
59,90,23/09/2021,9,50
59,38,19/04/2022,1,0
75,4,03/02/2022,5,50
90,26,07/11/2021,11,0
59,87,03/01/2021,11,6
4,78,19/03/2021,2,0
59,3,05/10/2022,18,0
52,20,18/03/2022,6,13
4,31,24/05/2022,2,50
75,71,26/03/2022,24,0
75,30,04/12/2022,20,50
90,27,02/11/2021,7,0
59,35,06/06/2021,7,17
39,7,22/03/2021,26,20
75,6,04/11/2021,3,0
52,49,02/09/2021,22,0
75,69,19/06/2021,29,0
90,19,03/02/2021,2,3
90,95,09/12/2021,4,86
90,1,27/11/2021,12,7
4,34,21/04/2021,1,0
75,3,16/09/2021,27,50
59,50,29/07/2021,16,0
90,51,11/11/2022,7,8
39,45,21/10/2021,22,5
59,87,29/11/2022,25,61
59,30,01/12/2022,22,2
90,54,26/12/2021,12,23
90,96,28/02/2022,23,10
59,46,04/12/2021,4,55
90,65,14/12/2021,30,5
4,54,28/06/2022,4,97
52,80,28/08/2021,17,50
4,51,18/06/2021,5,0
39,14,05/07/2022,27,9
39,60,09/02/2021,3,85
90,41,29/07/2022,8,50
90,59,29/01/2021,7,0
75,9,27/07/2021,8,50
75,100,22/11/2022,7,63
59,66,11/06/2022,15,0
4,39,30/06/2021,28,50
52,23,19/01/2022,13,15
52,17,23/05/2022,7,15
90,55,17/06/2021,6,0
90,49,14/12/2022,7,25
59,89,13/03/2022,14,15
39,38,23/01/2021,19,0
90,13,08/10/2022,22,0
39,85,07/09/2021,28,23
75,37,07/11/2022,4,10
39,4,06/10/2022,28,20
39,41,09/08/2021,4,0
59,29,23/11/2022,3,2
75,30,23/03/2022,9,74
4,77,21/05/2021,10,0
52,11,01/11/2021,5,50
59,7,20/05/2022,10,0
59,8,08/07/2021,6,0
52,97,14/09/2022,24,71
52,33,10/04/2021,21,2
4,72,17/04/2021,2,50
39,79,05/05/2022,30,28
90,83,04/12/2022,29,17
59,6,26/05/2021,2,90
39,83,28/01/2021,25,72
90,75,08/09/2022,24,0
52,72,24/05/2021,6,71
39,19,27/05/2021,11,0
52,61,04/11/2022,5,0
90,88,26/04/2022,6,29
75,99,24/06/2022,3,0
59,1,24/03/2022,15,0
75,22,20/04/2021,4,0
4,67,03/08/2021,13,5
52,67,08/10/2022,25,28
90,65,15/09/2021,20,27
39,1,03/02/2021,25,0
59,49,04/08/2021,22,60
59,26,10/09/2021,28,98
4,93,12/03/2022,29,0
39,94,19/06/2021,8,0
39,15,23/07/2021,7,53
52,31,25/03/2022,2,0
59,7,11/10/2021,23,25
90,5,26/04/2022,9,0
90,14,11/11/2021,30,93
52,17,03/02/2022,29,0
59,36,24/06/2022,26,28
59,93,01/09/2021,2,50
90,72,20/06/2021,24,5
75,55,05/11/2022,1,67
75,87,19/07/2022,18,0
52,19,10/06/2022,28,0
39,14,30/05/2021,12,4
52,4,29/09/2022,8,28
52,13,18/08/2022,5,50
75,12,29/09/2022,10,18
90,5,31/08/2022,7,12
90,89,09/11/2022,27,0
75,48,16/10/2021,27,70
75,41,23/11/2022,7,50
52,8,29/06/2021,8,50
52,49,29/07/2022,29,28
59,79,06/04/2022,2,0
59,54,30/06/2022,18,1
4,98,09/03/2022,5,50
59,94,01/11/2021,16,50
75,54,15/10/2021,8,70
52,66,07/10/2021,10,0
4,44,28/07/2022,8,0
90,64,07/04/2022,2,78
59,60,11/02/2022,6,22
59,89,26/04/2021,19,50
4,26,24/08/2021,1,0
52,74,12/10/2022,5,29
90,64,22/08/2021,11,23
39,29,31/10/2021,30,6
52,90,04/05/2021,20,0
59,29,17/11/2021,14,10
59,91,20/12/2021,11,63
90,5,28/04/2021,8,1
90,64,19/10/2022,3,58
75,10,08/08/2021,30,28
52,40,05/05/2022,6,0
4,21,18/09/2021,5,22
59,2,06/11/2022,25,3
39,90,07/07/2022,13,19
59,85,23/03/2021,25,23
75,1,27/11/2022,30,1
59,95,22/01/2022,6,50
4,65,24/11/2022,12,27
59,91,09/01/2022,19,5
75,71,17/01/2021,22,8
39,21,05/04/2021,28,2
90,62,28/12/2021,14,0
75,81,26/11/2021,12,5
75,85,23/01/2021,3,0
52,36,13/05/2022,8,60
39,48,02/10/2021,8,5
39,48,11/04/2021,24,50
59,80,09/11/2021,28,1
4,89,17/08/2022,11,0
59,14,16/02/2021,24,60
52,74,06/07/2021,2,22
4,16,25/06/2022,3,50
90,84,17/04/2022,10,10
39,41,14/02/2022,9,0
39,20,15/02/2021,24,23
59,84,22/01/2021,12,0
39,23,10/02/2021,23,18
39,16,30/04/2021,25,0
90,27,14/03/2021,19,0
59,36,25/04/2022,12,0
52,57,14/10/2021,4,0
75,92,07/08/2022,27,0
52,43,24/11/2022,3,0
4,43,29/05/2021,1,20
52,72,24/04/2021,8,50
52,3,24/07/2022,7,0
52,66,02/03/2021,12,50
52,13,13/08/2022,14,3
4,3,20/09/2022,24,2
39,44,27/01/2021,16,18
90,68,15/11/2022,28,50
52,29,08/05/2021,26,0
90,72,03/11/2022,11,5
4,72,01/09/2021,8,85
59,75,31/03/2021,5,8
52,97,19/02/2022,4,15
4,33,10/08/2021,26,18
90,54,19/02/2021,28,0
4,3,01/09/2022,2,5
59,73,04/03/2022,20,0
59,4,25/10/2021,23,16
75,17,25/11/2021,7,50
4,98,17/06/2021,15,19
90,3,12/05/2022,22,0
52,21,24/07/2021,30,0
75,99,11/07/2021,7,0
52,45,03/11/2022,11,88
59,38,06/06/2022,5,3
75,92,06/04/2022,3,0
59,12,26/09/2021,11,12
52,69,01/05/2022,15,0
39,3,25/01/2022,3,99
90,73,05/07/2022,20,20
4,31,15/01/2021,8,0
4,74,01/07/2021,8,3
4,48,14/08/2021,12,16
4,58,17/06/2021,30,59
75,50,27/11/2021,11,0
52,56,09/11/2021,26,2
90,97,19/11/2021,28,6
39,39,14/10/2021,30,25
52,30,17/02/2021,25,1
52,75,18/06/2022,24,9
4,99,19/03/2021,9,0
52,87,28/03/2021,27,0
52,24,24/02/2021,11,0
52,58,14/01/2021,29,50
59,1,12/04/2021,28,0
39,18,09/05/2021,26,12
59,75,15/08/2022,17,7
90,28,17/09/2021,24,30
52,100,14/03/2021,22,30
75,22,24/08/2022,7,50
39,61,22/11/2021,12,9
52,95,18/03/2022,7,0
52,48,11/06/2022,7,0
39,8,30/08/2022,9,62
59,87,26/01/2021,22,0
4,94,08/11/2021,21,50
4,61,23/12/2021,5,9
52,45,23/02/2021,1,0
52,31,15/06/2022,2,0
75,73,03/09/2022,7,82
4,73,21/02/2022,30,20
39,15,26/05/2022,30,23
4,5,20/03/2022,9,50
75,95,22/05/2021,9,0
59,49,17/06/2022,1,23
52,60,27/03/2022,13,14
75,20,30/04/2021,24,22
52,59,02/09/2021,26,0
52,3,01/12/2022,27,29
4,63,11/03/2021,12,0
52,20,13/09/2021,1,4
90,67,18/06/2022,24,28
90,65,09/12/2022,28,30
39,53,08/03/2021,23,0
4,42,23/09/2021,23,28
75,91,28/07/2022,26,50
52,10,28/04/2021,22,0
39,72,20/06/2021,1,0
59,48,06/12/2021,15,50
4,6,16/07/2022,2,9
75,74,07/06/2021,8,0
4,68,03/06/2022,15,1
59,55,25/03/2021,22,50
52,23,27/08/2021,8,0
75,63,12/07/2021,25,0
59,96,01/08/2021,21,22
39,43,06/11/2022,30,50
39,58,07/04/2021,9,0
90,65,13/09/2022,27,52
59,32,02/05/2021,25,69
39,83,09/02/2022,23,80
59,83,21/11/2021,4,0
75,84,06/09/2022,27,0
90,93,25/10/2022,26,10
39,99,05/02/2022,17,26
59,57,22/08/2022,24,29
52,44,06/12/2022,28,0
90,73,17/05/2022,23,0
52,41,05/11/2021,12,0
59,89,11/03/2022,23,0
59,10,19/10/2021,7,22
39,83,01/06/2022,24,94
39,42,13/10/2022,2,16
39,24,09/10/2021,27,0
39,48,04/12/2021,5,21
59,65,31/01/2022,26,0
75,83,14/04/2022,17,0
90,89,16/11/2021,1,14
4,91,02/09/2021,5,15
59,21,04/04/2022,3,3
59,8,09/01/2022,11,0
75,7,27/09/2022,22,30
39,60,20/08/2022,17,83
4,48,20/11/2022,5,1
59,11,12/09/2021,27,12
39,96,18/06/2021,8,75
90,85,18/07/2022,9,0
90,17,14/03/2021,1,0
52,60,29/11/2021,7,1
4,41,26/11/2021,8,30
59,49,28/05/2022,15,22
90,10,05/10/2022,12,0
90,72,29/11/2022,13,10
75,59,11/06/2022,15,22
39,96,21/08/2021,24,0
75,51,31/10/2021,30,0
52,52,13/10/2021,22,0
39,71,09/03/2022,6,27
59,74,05/06/2021,7,64
39,80,09/02/2021,2,7
52,55,24/10/2021,2,0
4,51,27/02/2022,5,13
75,65,19/10/2022,6,1
4,19,03/06/2022,27,2
4,96,17/08/2022,10,0
75,90,10/08/2022,28,6
4,37,06/08/2021,5,12
59,8,30/08/2022,11,4
39,59,11/03/2022,25,12
4,37,05/12/2022,5,0
75,38,07/02/2021,6,0
59,25,25/04/2022,11,50
4,27,28/11/2022,26,0
52,91,25/11/2021,9,26
39,89,23/02/2022,2,0
52,41,02/03/2022,20,50
75,35,17/05/2022,3,50
75,77,05/11/2021,24,25
4,82,05/05/2021,12,0
52,38,02/06/2022,7,0
39,22,10/04/2021,29,21
59,3,29/04/2021,12,23
4,31,20/04/2021,30,27
52,76,10/11/2021,7,0
59,94,21/08/2022,5,69
4,80,22/04/2021,10,13
90,24,06/05/2022,26,26
59,23,06/01/2022,9,73
39,72,05/03/2021,1,0
90,30,10/05/2022,11,50
52,23,24/06/2021,1,50
59,93,20/10/2021,25,99
75,60,13/10/2022,4,16
52,97,19/12/2021,7,0
75,60,13/10/2022,8,61
39,26,02/09/2021,19,19
4,45,16/09/2022,13,23
4,5,17/08/2021,3,15
4,81,03/06/2021,8,0
4,29,12/01/2022,16,15
52,93,06/09/2022,8,50
39,83,23/09/2022,8,19
59,84,18/04/2021,10,65
59,20,15/09/2022,22,4
75,36,25/09/2022,11,0
4,83,30/06/2022,7,0
90,69,04/02/2022,8,0
39,79,05/02/2021,16,19
52,83,24/09/2022,4,50
39,75,19/06/2021,24,86
59,27,20/02/2022,17,14
75,10,17/07/2021,18,0
90,43,05/02/2022,13,0
39,16,16/09/2021,30,50
75,61,21/04/2022,7,50
75,12,20/04/2022,3,0
59,53,03/07/2022,3,9
90,97,26/04/2022,8,0
39,59,21/02/2022,15,0
75,12,24/03/2021,25,0
90,52,20/06/2022,22,3
